ts_iso,close
2025-12-06 14:44:00+00:00,2.041994822930447
2025-12-06 14:45:00+00:00,2.041989610747201
2025-12-06 14:46:00+00:00,2.0419843983389203
2025-12-06 14:47:00+00:00,2.0419791859423277
2025-12-06 14:48:00+00:00,2.0419739735590294
2025-12-06 14:49:00+00:00,2.041968761189036
2025-12-06 14:50:00+00:00,2.041963548832348
2025-12-06 14:51:00+00:00,2.0419583364889653
2025-12-06 14:52:00+00:00,2.0419531241588875
2025-12-06 14:53:00+00:00,2.0419479118421147
