ts_iso,close
2025-12-06 15:00:00+00:00,3053.7058494523103
2025-12-06 18:00:00+00:00,3052.7401253477638
2025-12-06 21:00:00+00:00,3051.652402714196
2025-12-07 00:00:00+00:00,3050.553661202448
2025-12-07 03:00:00+00:00,3049.454251472809
2025-12-07 06:00:00+00:00,3048.355138750217
2025-12-07 09:00:00+00:00,3047.2564129266525
2025-12-07 12:00:00+00:00,3046.1580822564088
2025-12-07 15:00:00+00:00,3045.0601473798993
2025-12-07 18:00:00+00:00,3043.962608227473
